video_id,final_views,num_country,num_country_quantile,final_views_quantile,quantile
8V_vkBUVI4k,60203,8,3,0,30
NTvqwXhQ4Uw,41947,6,3,0,30
R5s_Ne0R71E,67276,7,3,0,30
ms9b-fZHiHw,49570,6,3,0,30
pHevCAefGvY,65081,8,3,0,30
mlzgx5vlxSU,61864,7,3,0,30
uMGzODS_6Wk,46761,9,3,0,30
U3kLWI6NeaA,63553,6,3,0,30
s5ZSp58Qn-0,66829,7,3,0,30
6UGRkPsc9ww,66107,7,3,0,30
T1ZZ2JV3L5I,64642,8,3,0,30
kdgHn50DbQs,66545,6,3,0,30
hytALQXnwJQ,64675,8,3,0,30
Z72ZxCiA9-0,59333,6,3,0,30
sqQ-US2EBc4,58923,7,3,0,30
GEVayy0rZlg,63924,7,3,0,30
lDSSDWTD8B4,78189,9,3,0,30
5W_a0rsWUK0,33606,7,3,0,30
ArgNPNiH-Jw,56012,8,3,0,30
CE1AJAxy3k4,52379,8,3,0,30
TJIJ-eecjZc,73776,8,3,0,30
Yga6FN7pto0,51422,6,3,0,30
_CTvLJL-jv8,68610,6,3,0,30
O0LygIaPtME,60319,9,3,0,30
YVKHREn0RQc,51917,7,3,0,30
yd7KlLWwUfI,52112,11,3,0,30
7nPMfTKEPwY,68592,6,3,0,30
9BEVzek_Ui8,47344,9,3,0,30
V-F8SLDVCqk,72282,7,3,0,30
WSo2NitSffk,72479,7,3,0,30
pWKwmsBENuc,77606,6,3,0,30
8ry5rBeKfRM,51306,6,3,0,30
m-nsOHlFr2E,56772,6,3,0,30
AqxYHMjDwcc,48409,6,3,0,30
rO1Y0zlv_mQ,72949,9,3,0,30
sn7QOLh14GE,63769,6,3,0,30
zWgiyzOJXAs,54669,6,3,0,30
AjmFqYDVDC0,28923,6,3,0,30
iarBYuc5458,68551,10,3,0,30
3p4UpcZYmWw,53068,7,3,0,30
hawiQp9g-X4,41764,9,3,0,30
0cajmIIzSio,26100,6,3,0,30
odiRc7dIz4M,52818,6,3,0,30
EAi8hb8cXzs,75591,8,3,0,30
M-xdOTQb0_M,67533,8,3,0,30
k5Df84kG2Qs,53227,7,3,0,30
41OYXij2CDM,75585,11,3,0,30
Es6hZ0Nj8y8,49565,7,3,0,30
G-XyXlQBs88,77060,7,3,0,30
dhTTA7q0vcg,52422,10,3,0,30
kUtaXQO0SL4,75774,6,3,0,30
tifQIcgbdMs,67431,7,3,0,30
KcaYtlKc-i0,59715,12,3,0,30
kdWDyS-U-Fc,70809,7,3,0,30
BdwSXDtK45k,63838,9,3,0,30
AwOKm7o_uuE,72564,8,3,0,30
Xsnld2LIahM,76843,6,3,0,30
gH7b_QybcKs,72548,7,3,0,30
D6TIAzv2k6E,55420,6,3,0,30
NzDY2qh0g6U,77442,8,3,0,30
eWCvRN2zqrY,37923,6,3,0,30
6x59r5dTWdY,60788,8,3,0,30
HuKi4-V8e5w,65468,8,3,0,30
U4DQXcmiG-c,60065,7,3,0,30
mlB8yMxnfPk,37450,8,3,0,30
4gmA5W-KITk,73243,11,3,0,30
NrNPGRBIYik,63907,7,3,0,30
spbvCWqyS_s,68071,7,3,0,30
B-3LZqZJ8L4,66346,6,3,0,30
r0q8ueeqAX4,55897,6,3,0,30
_o-e-DcwvYQ,69052,7,3,0,30
oODzhzPQ-GI,76484,7,3,0,30
4qahFl0Td-4,61109,6,3,0,30
I1k4mcRpcl0,36563,6,3,0,30
N54EWTGmAJg,39877,6,3,0,30
dJc3P1-xNDQ,68211,6,3,0,30
pcq55dhAClg,57622,7,3,0,30
wXtOE6tAkDM,71245,6,3,0,30
GJaoXofDGps,53795,6,3,0,30
Es6nsXp7GO4,67016,10,3,0,30
JHgrF9IlN70,41763,8,3,0,30
R9wDm8nDPEY,78030,7,3,0,30
bIsG4Cr-qiM,62283,11,3,0,30
OIkoozHpmNY,62286,11,3,0,30
hlrvTwAZbaw,74423,8,3,0,30
Ecl-TlAs0j0,64507,7,3,0,30
gQbgfMMduFk,69046,10,3,0,30
sM1pRNpJPa0,57819,6,3,0,30
fhep4oq1nJ4,56100,11,3,0,30
Ca1N1-fq92s,56747,7,3,0,30
uji4bFqaobI,35935,6,3,0,30
H9GwtxEGPio,49367,7,3,0,30
h5RZ3N1E4IQ,72090,6,3,0,30
56gfYK94RnQ,76799,6,3,0,30
ODokkLlHWHk,68162,6,3,0,30
UlQ-a0YCdT0,40597,9,3,0,30
5XF0aojE-14,60599,6,3,0,30
KL0GXHEIc-0,52841,8,3,0,30
6lxdlmD0uN0,73031,7,3,0,30
bGraVwZd5uU,54992,6,3,0,30
oBefx04SiNk,25661,7,3,0,30
2AznQjHpPCs,48813,7,3,0,30
Fe92xX5VRDw,63325,7,3,0,30
Tpdz96hTmLI,42549,9,3,0,30
XVs4FLuQFds,47605,10,3,0,30
iDhi4kcG2Pw,71479,6,3,0,30
F5izIuMXrGs,58530,14,3,0,30
NNgSSwhS66U,69614,10,3,0,30
arof-aqWuXU,55005,10,3,0,30
FO8dXirlf2g,43046,9,3,0,30
pWnp7fG67hE,74767,11,3,0,30
ciSUtmO3nAc,58399,7,3,0,30
uKGqdlJ3GoM,71860,10,3,0,30
E3GZHQi7h-A,51985,6,3,0,30
Fi1opWD9BZE,51251,8,3,0,30
GzVDu9-Ntdc,53029,6,3,0,30
zgM1TGZ4eUw,72993,7,3,0,30
O5MmI3sC2lk,69730,6,3,0,30
WZKe1gyF4FY,66355,6,3,0,30
6gc_zrpbt0M,48229,7,3,0,30
GZPi8Z4OueQ,50997,6,3,0,30
M9-Umj3vF7U,53148,6,3,0,30
McotYosf4Vc,77602,11,3,0,30
sBm1aWnV7PI,44698,6,3,0,30
d4TxENnMESI,73972,9,3,0,30
Hhwt4MU79Pw,41265,7,3,0,30
ZmWwH6fc6gw,34568,7,3,0,30
bBE_6egOhBM,44652,7,3,0,30
wX5EuYXtTTM,73140,7,3,0,30
fyUME0Q2mr0,34539,6,3,0,30
nzirNlGhoVY,73926,8,3,0,30
CzzDfOgg-BM,58689,7,3,0,30
pZHfn6JPHP4,71906,6,3,0,30
sRvk1li22ls,55338,6,3,0,30
Nea4BbvuY5M,76035,8,3,0,30
97LbO0EggJw,44487,6,3,0,30
BlHMFaUij6U,68707,7,3,0,30
Kkt6taDeuFE,59805,7,3,0,30
rGmzN_g2Dmo,39531,7,3,0,30
-I5TvM138gs,51100,6,3,0,30
imdAiGSC8CY,65921,12,3,0,30
nWAH-SzxO_Q,69629,8,3,0,30
TCW-Ug-5xLA,68496,8,3,0,30
zXA8hR8Me14,49603,6,3,0,30
9WwnH5gUlR8,69811,6,3,0,30
loQ0yQAnouY,74024,8,3,0,30
siuU5ptZOlQ,51989,6,3,0,30
NAqFoBpBc2s,71590,6,3,0,30
3Gbtj2tnQFs,68622,7,3,0,30
hgjEKeFnKlU,71624,6,3,0,30
oiiJBvww8Xo,71107,6,3,0,30
Uf5_sr8Nqn8,59765,6,3,0,30
25kbbdwrvsk,52922,7,3,0,30
CwEfE808AO0,75723,10,3,0,30
mKzCE0QQbsY,68722,8,3,0,30
Q13ksI8ubjE,67559,7,3,0,30
YPG4Lo0jAxY,76710,6,3,0,30
1zpnVY7wVfk,53964,6,3,0,30
7Rg9a2Rqwi8,50869,7,3,0,30
Smn0CPkj-cw,33371,7,3,0,30
7qC-TBlR0Aw,63909,8,3,0,30
HjSRglQ9S5Y,61709,7,3,0,30
iFtYBtcAKss,54409,6,3,0,30
pRryh3v3rcc,74803,8,3,0,30
z1iXLfYzUS0,71462,7,3,0,30
--t01UZBBXM,52541,8,3,0,30
OrBvWlHF-CI,74480,10,3,0,30
Ei9t7X_M7OU,74614,8,3,0,30
e4Y6E-9Wdy0,50903,7,3,0,30
sv7KWoP9vpc,72008,8,3,0,30
3gC8Vg0RH58,78157,6,3,0,30
8zZ-BfRDZAc,57162,7,3,0,30
G1RE4V87If8,69844,7,3,0,30
h0IpvnKIovM,63402,7,3,0,30
Wk7FIsd8CzY,51176,6,3,0,30
KvMvbJSEtKQ,66551,6,3,0,30
PMo7-qOXkyo,74335,10,3,0,30
STN_Iy7Mz3s,77755,7,3,0,30
GF-5p_yhnzs,67099,10,3,0,30
WXrdc0l-F9U,74594,8,3,0,30
W_krzeNFxAc,42754,8,3,0,30
1z8o_E_eWRg,71155,6,3,0,30
_CCfDrL9eIA,70698,6,3,0,30
wNIgVD06WG4,69011,6,3,0,30
L8B71jLBQuQ,72628,6,3,0,30
Vi5oqbrL2CU,44060,6,3,0,30
KXjZmQkrLtY,57322,6,3,0,30
vrS6c345is0,76527,6,3,0,30
Gui_11gO-UQ,67660,7,3,0,30
7ZDOXFEn9xE,66073,8,3,0,30
JFwGR5GLtUU,70711,9,3,0,30
e4uxRx__AEk,77441,6,3,0,30
zJ508V4_vCA,69580,10,3,0,30
BFWyZZXZqJs,48956,7,3,0,30
4ZATuy5bKP8,78190,9,3,0,30
p-DRtbneUpo,58503,7,3,0,30
KrfCcwZS_PM,77377,7,3,0,30
DcDTdKmzV6c,60923,12,3,0,30
zqDbHwATBDw,74232,10,3,0,30
OcfVZhEDbCk,44181,7,3,0,30
FJc5soFlg1E,67481,8,3,0,30
30hKH-DjUvs,35780,8,3,0,30
jbTBTyBpOHQ,36698,7,3,0,30
XDCzbXq-lr8,54613,8,3,0,30
ajThfOIuEZc,63538,10,3,0,30
--oIJ-8KSu0,62356,10,3,0,30
TudPtsn4kbE,70833,8,3,0,30
z7dRvYqb6Tc,76947,8,3,0,30
AlH6v0ltsV0,58115,9,3,0,30
Pb22fpcKsJo,67985,7,3,0,30
TQTWxuyrdbU,54676,8,3,0,30
1VzTkVy4yVs,59237,6,3,0,30
5IG0gDEhoNM,73100,6,3,0,30
M7MNvFJ5qXI,70160,8,3,0,30
ZksZuCV9THI,64127,7,3,0,30
cv6OkO5OBbc,75002,6,3,0,30
czuIF8pMEUQ,74293,9,3,0,30
dgqjcX1icJ4,65989,7,3,0,30
KNMTvYN8jiY,31902,7,3,0,30
lGrYEToMw10,58174,6,3,0,30
p8k3QRZmDYI,63413,7,3,0,30
cvQt8O50D0w,76046,8,3,0,30
u6wMdVLHsjU,45990,6,3,0,30
xOKMfhXg1Rs,57059,8,3,0,30
XlDsO5Z9F4Y,78003,6,3,0,30
RpfnQ1zC3gM,67685,8,3,0,30
XFvVEln9How,74282,7,3,0,30
VS1-P4UeP2s,55324,12,3,0,30
nptHFQtoDtc,65210,6,3,0,30
y8siH8lDprA,40266,6,3,0,30
9FuffqXfHOo,72643,13,3,0,30
JI-U-98ZlHs,63012,6,3,0,30
j9bahGHLNKs,51281,6,3,0,30
kUg0iu8KHIM,76711,8,3,0,30
v5zofsiC2bI,55251,8,3,0,30
NXbkULfyMFA,65699,10,3,0,30
-apyn1p4_Uo,70320,8,3,0,30
6h_nUvUXGnU,51286,9,3,0,30
CPviKbx0fXY,61887,8,3,0,30
gfuo14HNBhA,48458,7,3,0,30
fxGo-E_CBDg,69213,6,3,0,30
MTvYKZ88NPU,43155,7,3,0,30
vxkr7HSDbrw,59647,9,3,0,30
61ja0vjTsWk,57684,7,3,0,30
IcQxDxGJEvI,37011,6,3,0,30
_PTwwqNTZls,45861,6,3,0,30
0MfZH3RDIEs,76479,15,3,0,30
WVD07tJlkMQ,62620,6,3,0,30
F6v869KZUz4,65262,6,3,0,30
Ar3JxxBf6Po,72702,14,3,0,30
IxX9dl5MgdM,75137,10,3,0,30
6N04j9KOw28,38637,6,3,0,30
s70zSYAWyY4,58700,9,3,0,30
6pu-mBNi3sY,42072,6,3,0,30
IxZnxQzealc,41342,10,3,0,30
jFLWiC8Tz0Q,63910,8,3,0,30
0z76oxWffAY,34700,6,3,0,30
BhxVTz-Epaw,49789,10,3,0,30
ownTYWYbh_w,50515,7,3,0,30
42JfxS01O2M,30119,7,3,0,30
AH0jBt1B5BY,62114,14,3,0,30
BzL8tK-KhBg,72030,7,3,0,30
FQZNs5LYa5s,72271,7,3,0,30
bHTbQkaSpTk,41408,6,3,0,30
LwE1Q6dnAc4,75018,9,3,0,30
lUYsaL4VLxw,64656,14,3,0,30
YgyeNTIcglg,41368,6,3,0,30
UqR8jdRKScw,60421,9,3,0,30
yXlQco8G9og,75599,7,3,0,30
6l_rDEC-cEY,48127,7,3,0,30
pvuUq8T0c54,52030,7,3,0,30
ZARkYeS5aU4,53610,8,3,0,30
BT2q6FxQ2VU,52380,6,3,0,30
MnHHXe3vdXk,75613,7,3,0,30
Z_oWOM8eZlw,74016,16,3,0,30
va-AmumtC6w,56642,6,3,0,30
KoKRusLDfdE,56330,10,3,0,30
gYMgxL_BNvM,26445,8,3,0,30
5mYZ1qpsEbI,54923,6,3,0,30
taL81X1wzpY,63763,10,3,0,30
6xNn1fWf0nk,76125,6,3,0,30
Fiab69lCCPc,38240,11,3,0,30
JsblV6O6khI,48124,6,3,0,30
SbuqOg2n0hg,74810,10,3,0,30
AwG7Rm-1u04,76173,7,3,0,30
EP7a4B7E_Vg,45727,10,3,0,30
zsZrMYJtpAI,57864,9,3,0,30
uCYRfZ5B7wI,47237,9,3,0,30
NZoTi4cnU3I,74626,11,3,0,30
iCJgMW-Ydoc,49002,6,3,0,30
8LBhgvhA7Ck,58156,6,3,0,30
D7BhrYEwfpw,61220,7,3,0,30
RNFhrjCIDC4,54641,8,3,0,30
_mmSC7tCtg8,62342,6,3,0,30
dJVgIBzxWLg,75318,8,3,0,30
t6H4joib6fU,55125,8,3,0,30
4dyOmtucGyI,53649,10,3,0,30
CC1a2KVmfYQ,32981,7,3,0,30
IlluoqDEXbs,50305,6,3,0,30
M0DOVqGQ9f4,58119,7,3,0,30
Wbot3gLXJCM,46982,6,3,0,30
_NeeUoGATAo,33132,6,3,0,30
IEQnZu0gQG0,73825,6,3,0,30
9QKpDrzLh7c,32989,8,3,0,30
SCVVOhMlaCM,73946,10,3,0,30
QE3i0IzGvJA,62990,8,3,0,30
jqpfTI6TMOg,77076,9,3,0,30
C7IT1kA7Rjs,45362,8,3,0,30
LhsD69q_8XA,60993,12,3,0,30
xt-5_isVGmg,45977,9,3,0,30
Xwr4n1aqo6o,62345,10,3,0,30
CY8d0quY-JY,76258,8,3,0,30
3_Rw7JOGKkY,69039,7,3,0,30
XQMo-TM5fJQ,54424,7,3,0,30
dR5A8ghNUcA,74974,11,3,0,30
lGOGGpayyM0,74159,8,3,0,30
h8YPccIENN4,75851,9,3,0,30
87Af2B8oUT8,44391,8,3,0,30
Vx90zWHTgkg,37226,6,3,0,30
qJ-j_WmtMFs,72801,13,3,0,30
Hl1T_549uN4,76532,6,3,0,30
K6ZFp0j-QZQ,61892,8,3,0,30
QpSjzdXD1TQ,63321,7,3,0,30
VImOogLewU0,68761,9,3,0,30
inkzLR7Xjvw,36455,11,3,0,30
ro3_u4m-Z88,74651,11,3,0,30
mPk0Lxwze6w,46856,6,3,0,30
nmcrqCUI4Xg,45720,6,3,0,30
llmdKXi5lAo,57796,6,3,0,30
sR_-tIjl0Eo,49171,8,3,0,30
yjSEqYAArk4,69128,7,3,0,30
zUT9BUHZFbs,56858,11,3,0,30
Iwky9hqn7Cw,47130,8,3,0,30
t70XWgLUyIY,60376,6,3,0,30
OyrFhBcZIq4,27742,6,3,0,30
2BZCkzEVmz8,32426,6,3,0,30
52uKTkdKac0,77079,10,3,0,30
JRs7yWKr8sw,46561,8,3,0,30
Uf50NzRfEUo,76703,6,3,0,30
az5xXC9xLtg,74142,9,3,0,30
pMU7TZP46pE,72873,9,3,0,30
v-AHwnmevmA,45207,8,3,0,30
gEcQVP_z-N4,54434,7,3,0,30
kuOFtjqKj8w,72989,9,3,0,30
H_DGs81rkTI,53271,7,3,0,30
TqVc6aajUU8,59691,7,3,0,30
uHkfFhkM_ZE,25017,6,3,0,30
VYwM5yD8PV4,43011,7,3,0,30
eJVXwwHB5Jo,55792,7,3,0,30
-As5AvElA7w,49203,7,3,0,30
CEILqvE34Yw,66027,8,3,0,30
qREWTPiL6Gk,59596,6,3,0,30
zAPu2pVDesU,72491,6,3,0,30
miRU4xmIriU,72844,6,3,0,30
nh2-aCSJYVg,69105,6,3,0,30
nYI1mqb-iqM,32460,6,3,0,30
H2akBXD_Tgk,42484,6,3,0,30
qWC_6vHCaDs,73868,6,3,0,30
uiJ8Ji2K1os,77262,6,3,0,30
uyrluDOF_qQ,68440,7,3,0,30
x3Tt-1w0Izw,72380,9,3,0,30
5xzVZDNmdjQ,70216,8,3,0,30
QtiYY_CqmCI,61159,6,3,0,30
rvVyArqitiw,67056,9,3,0,30
lULIazLR294,74691,7,3,0,30
6vTTZY8jKWg,77678,7,3,0,30
h7o2muUY5FU,72839,7,3,0,30
YL-THW5aCrw,48465,9,3,0,30
vFiguzuIhis,49834,7,3,0,30
3YG5hgnClx8,55698,8,3,0,30
Z9yXAsVyzZQ,76939,8,3,0,30
jgiNfUUOxRI,77930,16,3,0,30
Si6lZr2spIY,74745,8,3,0,30
BJncw06T_lo,31529,7,3,0,30
gykaaegZaDo,59651,6,3,0,30
pvFWMkFPudI,56219,6,3,0,30
qg7luZoBsRE,64320,6,3,0,30
vNwZ46tm4ag,26495,6,3,0,30
SR66k2mogUw,68412,6,3,0,30
ZaX69e7aGsI,60553,6,3,0,30
4GbmIqvbqx0,51728,7,3,0,30
PyfzMVAgggU,43122,9,3,0,30
ZfvVxLseiwU,62847,11,3,0,30
-blwp5n8T9g,54858,7,3,0,30
e0TMPOfNFEU,54861,8,3,0,30
r-5DyIgLUN8,74941,7,3,0,30
vRGmAVKrIA0,51627,7,3,0,30
0fq3QG56atU,59776,6,3,0,30
8_X_z6iuCYc,65588,9,3,0,30
4u1V4gqqn5c,62937,7,3,0,30
6velwMVlCTc,77229,7,3,0,30
BkMUfNQOejQ,64659,7,3,0,30
Fw1SuctLrl4,78057,7,3,0,30
POjkGF_GkD4,46956,7,3,0,30
c4hxgHWO_NE,64245,8,3,0,30
iUwIjtvdiY0,64717,6,3,0,30
leIgdbcEmoU,71025,8,3,0,30
F28uRc2H6TQ,55934,8,3,0,30
ZyF0fEksoV4,75512,7,3,0,30
aYSyHEUOJf0,53826,6,3,0,30
JPaUx7YXSfE,27166,7,3,0,30
YHKAZjGbm5c,65068,10,3,0,30
Ox2-p3TLENM,56199,8,3,0,30
PbzxYU--_wQ,76073,7,3,0,30
RIHGYZTgadw,70055,6,3,0,30
CTXQs0F8DC4,30793,6,3,0,30
rrv-Xxa7Xcs,45497,8,3,0,30
GKFnxPjttX0,21156,6,3,0,30
KWp7usESwvU,62866,7,3,0,30
_-GItZe6v9c,66530,8,3,0,30
xayyANgvE70,73121,7,3,0,30
gJSQa4zwLFk,55832,6,3,0,30
dfxhy1q5TFQ,71130,8,3,0,30
hsrvQ884b1I,71871,8,3,0,30
kJSZJ6fP8IE,72017,7,3,0,30
3SX670XXRgw,64357,6,3,0,30
gY6FlrFEFUU,63738,6,3,0,30
VJJTDcn7suo,50968,10,3,0,30
6OMFEYQBwhg,66974,8,3,0,30
nTDfMcsgLm4,52287,7,3,0,30
5hOeTO7QpyM,72017,6,3,0,30
E4qcDmHGI1k,74764,6,3,0,30
JW683G460VY,64670,7,3,0,30
NqAq-H6Uf8I,65578,8,3,0,30
oIE1pFQf21M,35819,8,3,0,30
IQ-dcq1Nhqo,68523,6,3,0,30
xDVNMAa54-c,38737,9,3,0,30
40HZcWa4OGY,51578,7,3,0,30
4HCGg7DwPGQ,60217,9,3,0,30
HESZIfFj9Zw,77447,7,3,0,30
cYaYp8iOa7o,66077,8,3,0,30
P0QiG-ezTTg,50621,7,3,0,30
_Ibm_gbjkH4,76053,6,3,0,30
oD8WzKBXWSI,71174,6,3,0,30
0YedACo9h0k,75195,6,3,0,30
ZEWItqPnSgE,34062,6,3,0,30
nJeFAMdAfRI,73609,6,3,0,30
1WC03Dk14Rg,53699,7,3,0,30
2aRaJFcBjwQ,57793,6,3,0,30
ilzg9TP9jQI,53967,9,3,0,30
RhnX9R9TJ8k,77394,10,3,0,30
c_aK5_qjWZA,38351,6,3,0,30
d5AifsrWMPA,37821,8,3,0,30
PfdIsOtBAbo,50821,6,3,0,30
fRwI6rx0VEQ,53102,6,3,0,30
nNYsfo7vjCs,49773,7,3,0,30
w9EclAfmmDs,69253,13,3,0,30
-JvuC-noe2k,71113,12,3,0,30
BTyobzUkBZA,62721,7,3,0,30
Gw33SK-rdyI,71336,8,3,0,30
XXCHQxAMsW4,64029,6,3,0,30
rRZ9WKacaxM,49817,13,3,0,30
Bzm1Xe6joRI,36739,7,3,0,30
WWX9og0JbOQ,38583,6,3,0,30
eci3fiEfw8I,70209,12,3,0,30
fNaxsRe7RJY,75054,8,3,0,30
0sGkdp2_XqY,56403,9,3,0,30
A0Gp67fD6kI,78027,7,3,0,30
QLL6dLQPReQ,50458,6,3,0,30
0ZPaR1OcHCA,54792,7,3,0,30
mCOCv-vBROQ,63834,6,3,0,30
0xKoZAMBfXw,77445,6,3,0,30
CVlmENVYafU,61302,6,3,0,30
ElD8DUAvVhs,74444,6,3,0,30
b7cNjdxNHiU,76864,6,3,0,30
_bLCzmuAWas,25269,7,3,0,30
umd_CnoE2AM,66853,8,3,0,30
5mfjufQc9oo,76806,6,3,0,30
hh9-7sUmW-A,62905,7,3,0,30
XHErrvHwlYg,37298,7,3,0,30
zcWHfaHhCZU,78063,6,3,0,30
EEGVWkSOYS4,64887,6,3,0,30
jdbDFibIFVM,58164,8,3,0,30
2-8RmYlo6Hs,68458,7,3,0,30
4G6OnX3exd4,57721,9,3,0,30
N0_tm2BxGSI,56994,6,3,0,30
74i4NeCPnps,36415,6,3,0,30
PCaUpg8V1Ug,73543,9,3,0,30
RSroJ69fYyo,68635,9,3,0,30
Dw5l8rqkDVs,64110,6,3,0,30
RHRwzcVshmo,76097,10,3,0,30
tVeRJHlirvg,52812,6,3,0,30
T6LL75AxwUM,42675,8,3,0,30
bvKOcQWN1eE,57796,7,3,0,30
TEzmB3NtRiQ,73782,7,3,0,30
f7RtyPoq4Ns,65156,11,3,0,30
qRQ4lBeptAg,46210,6,3,0,30
0vhVECVjVoc,56978,9,3,0,30
iDeGV-f5AdY,56378,8,3,0,30
vuf-VyxBSR0,48586,6,3,0,30
xqlgRHWq_Lk,41147,7,3,0,30
3ie-JYjCsag,76521,16,3,0,30
llM3pC1imPM,51120,7,3,0,30
yxIpCkZy8WE,47102,8,3,0,30
CrFKfm_VX3M,70490,7,3,0,30
mcMraKr3i4U,51055,6,3,0,30
0Moi0xb0CVE,35853,6,3,0,30
TmTpqfdAwPE,29758,8,3,0,30
RCUt_Lv3yCw,55801,8,3,0,30
sJ0ySMr9Qso,40467,11,3,0,30
Kb4YyNWWXdg,58800,9,3,0,30
AakngqtKLME,52485,6,3,0,30
OcAInu93JBM,72207,9,3,0,30
gftkeexJAYE,58208,6,3,0,30
BaK9nqnMdVc,42210,6,3,0,30
aYX3s7IfrcU,61758,8,3,0,30
kBH5By6_G3w,76867,7,3,0,30
m5uOhFOy-OA,61866,7,3,0,30
y9yqVNE3Qc0,47170,6,3,0,30
eKJuJvLsU4U,48195,6,3,0,30
iQ8em44q73w,68835,7,3,0,30
ZT4TxbpVKT8,53794,7,3,0,30
vFwZFegDesY,55798,7,3,0,30
6ZuWWjdjG0M,46507,7,3,0,30
ffuW_VejaYc,63993,6,3,0,30
fuadW-QlXEQ,57143,7,3,0,30
BnjccrSXwG0,73083,6,3,0,30
CgKDZPGdNwg,42512,6,3,0,30
z0KzLwY_Sd8,75308,7,3,0,30
3RgYWrey8w8,57583,7,3,0,30
dDhY3Ul30Ak,71248,6,3,0,30
gu6SpWtRi70,41670,7,3,0,30
ytfLbGn8VIU,50484,9,3,0,30
AdnhqQXnMvo,71802,6,3,0,30
Uon0MaVj9JI,64522,10,3,0,30
oM46Sk5mWZI,44791,7,3,0,30
--T9NrRsEVw,30653,7,3,0,30
-KhyTssHqJY,64577,10,3,0,30
-seTYTp3BqY,78136,6,3,0,30
1TnIiGN3lWY,50079,8,3,0,30
v36WkAQxbN4,58815,8,3,0,30
lbxfZRaHnAQ,63732,6,3,0,30
uqr2xpT617M,59150,6,3,0,30
PWKh72dMiF0,73349,7,3,0,30
VJcA2zIZNtw,77167,12,3,0,30
an6sCL1Lzas,43019,6,3,0,30
ckNX9ogX9Xs,60672,7,3,0,30
llKKCFWfHRI,66637,6,3,0,30
rqVK0eA-mYs,48795,8,3,0,30
wwF88a2LNpo,72123,7,3,0,30
17Mb7HuKTSU,66962,7,3,0,30
bFtrCPxjyXI,40940,6,3,0,30
hRapUBANcDs,75960,9,3,0,30
