video_id,final_views,num_country,num_country_quantile,final_views_quantile,quantile
2jTK5P0lVw0,74331,5,2,0,20
9sZHfiTe9Nk,71044,4,2,0,20
EkjozxyA-44,75872,4,2,0,20
KJ9vycYXkwY,41013,4,2,0,20
V1K2oM5H9XI,48776,5,2,0,20
_-c03rOu168,74566,4,2,0,20
_F7AJIylUS4,33898,4,2,0,20
sQXrKK1mqz4,70371,5,2,0,20
CpbIBxyAG2I,57029,5,2,0,20
cLzltmb6ssE,40638,4,2,0,20
i6HwdU6liKc,45693,4,2,0,20
7qH3DbDeaaU,64212,4,2,0,20
IZHOyEKQ-NE,56424,4,2,0,20
jwIO6p0yrqY,48515,5,2,0,20
qatTP1d5gFg,42196,4,2,0,20
vUT-46D-Cf8,54751,5,2,0,20
HDdfrSVAWRw,60061,4,2,0,20
pHxjfZvIw1Y,58056,4,2,0,20
2H81B1lk6XM,54023,4,2,0,20
7atV02ux1z8,43295,5,2,0,20
7ODQmk4BPEI,38363,4,2,0,20
GnwP9nix2cY,51572,5,2,0,20
Q9OOU4O20w4,43779,4,2,0,20
ehAzDKKgomU,55246,4,2,0,20
Wm7gGetl1VU,62549,5,2,0,20
kgnkHtNa9cY,78131,4,2,0,20
0aAW5S-9Ufs,55042,4,2,0,20
8Y_Ok9e683k,51490,5,2,0,20
bgF2I0d1XAA,75243,5,2,0,20
jeqa1W6pNxg,64499,5,2,0,20
RCev8dXS8Ws,23073,4,2,0,20
ewiB-DFoLN8,55825,4,2,0,20
kW6UTy3bMmE,71694,4,2,0,20
mytroKvB-dA,44888,5,2,0,20
EGAdFyqYG4M,51515,4,2,0,20
UiRIXzyRdfE,75380,5,2,0,20
X16GplOjRIc,58931,5,2,0,20
pxcy5ikOJPE,50381,5,2,0,20
NeoZEMvUHVY,71011,4,2,0,20
q7545z6Wxhw,39735,5,2,0,20
7ynnTHIC91k,59277,5,2,0,20
Cy_Er0fSqps,25024,4,2,0,20
-M_iAyEai7M,38760,5,2,0,20
8oIo9cRmMJc,38910,5,2,0,20
MFpSuEb94KQ,70377,5,2,0,20
WUwcN4rR5mo,72652,5,2,0,20
fDH_a0EIJqQ,75097,4,2,0,20
dApxGLTuGp8,27362,5,2,0,20
Aal0ZJD00Qw,47486,5,2,0,20
Yd8Gy3lDXUk,37981,5,2,0,20
ptTm0XfFJHU,35666,4,2,0,20
x6Sk2A5N-RE,61389,5,2,0,20
P-M5e77-k4I,30204,4,2,0,20
au_2UL0Ii5Y,47204,5,2,0,20
B9oUA54EXAY,74061,4,2,0,20
Xyqb2lxT1Ss,45987,5,2,0,20
ET4PtmuSz9Q,75482,4,2,0,20
nVo6AZ86RLs,58891,5,2,0,20
cnr8Z8rjBf4,43968,5,2,0,20
qFGM7EtHVHs,41919,4,2,0,20
CmACCdNWobk,69140,4,2,0,20
yZ1LNEKThok,58790,5,2,0,20
5LT-5NGWtwE,50578,4,2,0,20
A3fJnPg-PRM,42404,5,2,0,20
mKwvYeLdbW0,70644,4,2,0,20
nqrN7rNu3v0,52002,4,2,0,20
7WVqba4VW-c,76180,4,2,0,20
erpYhfw8Oh4,71161,4,2,0,20
VW2dM_B6kK0,50124,4,2,0,20
fIDHuJXuUyQ,48202,4,2,0,20
0YFVdqfmwNU,54717,5,2,0,20
5NPFIfLE4s8,43120,5,2,0,20
ApLU0yH21U0,34234,4,2,0,20
FXu-l7coizA,53517,4,2,0,20
PTAqZKJTPH0,59750,5,2,0,20
_i_d9LfMy1s,50347,5,2,0,20
qyFZb7MGLNM,74295,5,2,0,20
3qawUQ28hLg,44848,4,2,0,20
fT-mPGmffgA,20613,4,2,0,20
0wyTLc6I5fI,42579,5,2,0,20
7J5dN-3sPJM,62471,4,2,0,20
K_khQuDSm9s,47068,5,2,0,20
i28o8QeN0p4,71479,5,2,0,20
xT0kpukTxL0,59416,4,2,0,20
QGRpre3Glpk,67792,5,2,0,20
OHxCCuVowhk,67378,5,2,0,20
9ArOouyTkQY,69734,5,2,0,20
FxNV-5GXJNk,70768,4,2,0,20
hjjbPHALP_w,49158,4,2,0,20
QZPbKenIQv0,49890,5,2,0,20
C9PXVrW0IVY,70716,4,2,0,20
N0T6cxrRk6A,76197,4,2,0,20
8lyJBO-GDP8,71397,4,2,0,20
OIdpfYfn8Io,61464,4,2,0,20
RJLo1zIYobM,52360,4,2,0,20
ve3nWVCke1I,71263,4,2,0,20
wMOau1I1JsU,43795,4,2,0,20
7Flxda-BnSc,34876,5,2,0,20
