video_id,final_views,num_country,num_country_quantile,final_views_quantile,quantile
4tlwkUNQtuY,879371,2,1,3,13
4yp4kMLhQPo,863918,2,1,3,13
5tML_NVYSAM,911687,2,1,3,13
6LfEHHeo6Ik,1197130,2,1,3,13
6hAyxIx1MLI,595294,3,1,3,13
6kcS-IzIyeE,6637682,3,1,3,13
9ClNnkgvcwA,1028560,3,1,3,13
9dgqGvrWw_4,1003916,2,1,3,13
CX8GpnlTUoo,1749871,3,1,3,13
EyCm9MA9rt0,1231045,3,1,3,13
JOTNo09fXs0,1170320,3,1,3,13
KuBp1MfCoQE,1093678,3,1,3,13
LEM4nFppqBc,2142594,2,1,3,13
NCD7fjX6Su8,945068,2,1,3,13
P2ZMu1eUtYQ,675013,2,1,3,13
SXmUT3M___c,701915,2,1,3,13
UGEg3HGbPu0,769589,3,1,3,13
Uw8nLa49wLM,666414,3,1,3,13
VOAxOXMXpY4,732072,2,1,3,13
VvuWEA76VCE,2264272,2,1,3,13
YODmoLmjWAU,923161,2,1,3,13
ZAFgWhzvivM,1793367,2,1,3,13
ZWZOuDsycRU,1219152,3,1,3,13
ZcA_OZuAyZs,852373,3,1,3,13
avSbBp-G8fs,889783,2,1,3,13
b_mUiBj1uBk,1131844,3,1,3,13
c0BvXgfIg1o,2387218,2,1,3,13
g5jVO0H8TjY,2792747,3,1,3,13
gBnEJXvACP0,2598946,3,1,3,13
iIsiLG-asfI,2609479,3,1,3,13
iQfdb1GsALc,634320,2,1,3,13
i_8UXksSUYg,854707,2,1,3,13
kAIQQOF_3j4,1284847,2,1,3,13
kPlq-2jTtM0,2011423,2,1,3,13
oPOhKULOL4o,2164137,2,1,3,13
ohlWrmDf9ng,1186649,3,1,3,13
pefx0FPuLls,3590950,2,1,3,13
ptTTluZ7MY4,3478363,3,1,3,13
rml0FwAL8H0,741324,2,1,3,13
sKsqgkkboEY,609115,2,1,3,13
wUUDPC3_1qs,623269,3,1,3,13
y_bCrCzXeC8,707477,3,1,3,13
z8tHmk_Ralk,1687624,2,1,3,13
zE65friN49Q,5554466,3,1,3,13
-10ZXMMc4x4,1446449,3,1,3,13
-CIuGjxex4U,821231,2,1,3,13
-bp4WtafQh4,3222325,3,1,3,13
12cg78rwSBw,725652,2,1,3,13
4P4pagZneVk,10883353,2,1,3,13
5UCf0Z8dWQ4,667890,3,1,3,13
5hsld0k4TzU,1848529,2,1,3,13
8ccQKQhvxNc,1006635,3,1,3,13
8fKRlDBqW-s,2541731,2,1,3,13
H9nRt-DWNKI,2020762,2,1,3,13
INkqL1gaD2w,1173415,3,1,3,13
IXNx_sFXSPA,606929,3,1,3,13
JYMkuTqQ6s4,2126395,2,1,3,13
Ky3gNuatOWw,664673,2,1,3,13
LTmS0z6ufi8,2439182,2,1,3,13
M05U6QVcu-E,714265,2,1,3,13
TOvTUE3heJQ,600920,3,1,3,13
X2s73ITuIzg,1033028,2,1,3,13
XUfZRi6wUog,1638766,3,1,3,13
aIO4oKgmE6M,1928612,3,1,3,13
aRzrZP0g2BY,740378,2,1,3,13
b6li05zh3Kg,8250539,3,1,3,13
bC06Zt_WaM4,872566,2,1,3,13
bCqLBhuWSio,2682236,3,1,3,13
bSYy39jWhug,706085,3,1,3,13
dXUImcXEuoI,660991,3,1,3,13
